code,image_file,object_type_raw,object_type,material_raw,material_group,integrity_raw,integrity,part_zone_raw,part_zone,label_is_missing_part_zone,label_is_missing_material,label_is_uncertain_object_type,label_is_uncertain_part_zone
Нейш3А-2018-4342,Нейш3А-2018-4342_orig.jpg,Крышка,крышка,Керамика,ceramic,Фрагмент,fragment,lid,lid,False,False,False,False
Нейш3А-2018-4499,Нейш3А-2018-4499_orig.jpg,Крышка,крышка,Стекло,glass,Целый,whole,lid,lid,False,False,False,False
Нейш3А-2018-4581,Нейш3А-2018-4581_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-4582,Нейш3А-2018-4582_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-4583,Нейш3А-2018-4583_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-4603,Нейш3А-2018-4603_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Целый,whole,rim,rim,False,False,False,False
Нейш3А-2018-4604,Нейш3А-2018-4604_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Целый,whole,rim,rim,False,False,False,False
Нейш3А-2018-4678,Нейш3А-2018-4678_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-4680,Нейш3А-2018-4680_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-4742,Нейш3А-2018-4742_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-4743,Нейш3А-2018-4743_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-4749,Нейш3А-2018-4749_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-4751,Нейш3А-2018-4751_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-4837,Нейш3А-2018-4837_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-4912,Нейш3А-2018-4912_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-4914,Нейш3А-2018-4914_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-4942,Нейш3А-2018-4942_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Целый,whole,unknown,unknown,True,False,False,False
Нейш3А-2018-4945,Нейш3А-2018-4945_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Целый,whole,rim,rim,False,False,False,False
Нейш3А-2018-4950,Нейш3А-2018-4950_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-4972,Нейш3А-2018-4972_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-4973,Нейш3А-2018-4973_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-4976,Нейш3А-2018-4976_orig.jpg,Тарелка,тарелка,Фаянс,faience,Целый,whole,rim,rim,False,False,False,False
Нейш3А-2018-4977,Нейш3А-2018-4977_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-4978,Нейш3А-2018-4978_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-5002,Нейш3А-2018-5002_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-5003,Нейш3А-2018-5003_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-5004,Нейш3А-2018-5004_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-5005,Нейш3А-2018-5005_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-5125,Нейш3А-2018-5125_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-5132,Нейш3А-2018-5132_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-5182,Нейш3А-2018-5182_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-5221,Нейш3А-2018-5221_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-5225,Нейш3А-2018-5225_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-5229,Нейш3А-2018-5229_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-5232,Нейш3А-2018-5232_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-5233,Нейш3А-2018-5233_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-5236,Нейш3А-2018-5236_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-5303,Нейш3А-2018-5303_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-5597,Нейш3А-2018-5597_orig.jpg,Блюдце,блюдце,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-5599,Нейш3А-2018-5599_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-5618,Нейш3А-2018-5618_orig.jpg,Крышка,крышка,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-5619,Нейш3А-2018-5619_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-5661,Нейш3А-2018-5661_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-5706,Нейш3А-2018-5706_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-5708,Нейш3А-2018-5708_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-5721,Нейш3А-2018-5721_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-5730,Нейш3А-2018-5730_orig.jpg,Крышка,крышка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-5763,Нейш3А-2018-5763_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-5863,Нейш3А-2018-5863_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-5886,Нейш3А-2018-5886_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-5893,Нейш3А-2018-5893_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-5912,Нейш3А-2018-5912_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-5925,Нейш3А-2018-5925_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-5959,Нейш3А-2018-5959_orig.jpg,Крышка,крышка,Керамика,ceramic,Фрагмент,fragment,handle,handle,False,False,False,False
Нейш3А-2018-5970,Нейш3А-2018-5970_orig.jpg,Крышка,крышка,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-5986,Нейш3А-2018-5986_orig.jpg,Крышка,крышка,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-6024,Нейш3А-2018-6024_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-6025,Нейш3А-2018-6025_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-6028,Нейш3А-2018-6028_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-6055,Нейш3А-2018-6055_orig.jpg,Крышка,крышка,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-6220,Нейш3А-2018-6220_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-6297,Нейш3А-2018-6297_orig.jpg,Миска,миска,Керамика,ceramic,Целый,whole,profile,profile,False,False,False,False
Нейш3А-2018-6973,Нейш3А-2018-6973_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-7127,Нейш3А-2018-7127_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-7177,Нейш3А-2018-7177_orig.jpg,Крышка,крышка,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-7185,Нейш3А-2018-7185_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-7193,Нейш3А-2018-7193_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-7194,Нейш3А-2018-7194_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-7207,Нейш3А-2018-7207_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-7213,Нейш3А-2018-7213_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-7215,Нейш3А-2018-7215_orig.jpg,Блюдце,блюдце,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-7216,Нейш3А-2018-7216_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-7338,Нейш3А-2018-7338_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2019-113,Нейш3А-2019-113_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2019-097,Нейш3А-2019-097_orig.jpg,Крышка,крышка,Фарфор,porcelain,Целый,whole,lid,lid,False,False,False,False
Т-12-Р2-1418,Т-12-Р2-1418_orig.jpg,Плитка,плитка,Каменная масса,stoneware,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р2-1438,Т-12-Р2-1438_orig.jpg,Крышка,крышка,Керамика,ceramic,Фрагмент,fragment,lid,lid,False,False,False,False
Т-12-Р2-1636,Т-12-Р2-1636_orig.jpg,Крышка,крышка,Стекло,glass,Фрагмент,fragment,lid,lid,False,False,False,False
Т-12-Р2-1716,Т-12-Р2-1716_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р2-1779,Т-12-Р2-1779_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р2-1783,Т-12-Р2-1783_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р2-1972,Т-12-Р2-1972_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р2-1974,Т-12-Р2-1974_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р2-2049,Т-12-Р2-2049_orig.jpg,Крышка,крышка,Керамика,ceramic,Фрагмент,fragment,lid,lid,False,False,False,False
Т-12-Р2-2347,Т-12-Р2-2347_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р2-2696,Т-12-Р2-2696_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р2-2697,Т-12-Р2-2697_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р2-2698,Т-12-Р2-2698_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р2-2699,Т-12-Р2-2699_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р2-2712,Т-12-Р2-2712_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р2-2714,Т-12-Р2-2714_orig.jpg,Миска,миска,Фарфор,porcelain,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р2-2779,Т-12-Р2-2779_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Т-12-Р2-2780,Т-12-Р2-2780_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Т-12-Р2-2897,Т-12-Р2-2897_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Т-12-Р2-2921,Т-12-Р2-2921_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р2-2924,Т-12-Р2-2924_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Т-12-Р2-2946,Т-12-Р2-2946_orig.jpg,Крышка,крышка,Фаянс,faience,Фрагмент,fragment,lid,lid,False,False,False,False
Т-12-Р2-3013,Т-12-Р2-3013_orig.jpg,Крышка,крышка,Дерево,other,Фрагмент,fragment,lid,lid,False,False,False,False
Т-12-Р2-3015,Т-12-Р2-3015_orig.jpg,Крышка,крышка,Дерево,other,Фрагмент,fragment,lid,lid,False,False,False,False
Т-12-Р2-3017,Т-12-Р2-3017_orig.jpg,Крышка,крышка,Дерево,other,Фрагмент,fragment,lid,lid,False,False,False,False
Т-12-Р2-3018,Т-12-Р2-3018_orig.jpg,Крышка,крышка,Дерево,other,Фрагмент,fragment,lid,lid,False,False,False,False
Т-12-Р2-3023,Т-12-Р2-3023_orig.jpg,Крышка,крышка,Дерево,other,Фрагмент,fragment,lid,lid,False,False,False,False
Т-12-Р3-1007,Т-12-Р3-1007_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
Т-12-Р3-1008,Т-12-Р3-1008_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Целый,whole,unknown,unknown,True,False,False,False
Т-12-Р3-1009,Т-12-Р3-1009_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-1031,Т-12-Р3-1031_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-1065,Т-12-Р3-1065_orig.jpg,Блюдце,блюдце,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-1093,Т-12-Р3-1093_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Т-12-Р3-1124,Т-12-Р3-1124_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-1540,Т-12-Р3-1540_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-1541,Т-12-Р3-1541_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-1550,Т-12-Р3-1550_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-1567,Т-12-Р3-1567_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-1568,Т-12-Р3-1568_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-1569,Т-12-Р3-1569_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-1570,Т-12-Р3-1570_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-1574,Т-12-Р3-1574_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-1575,Т-12-Р3-1575_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-1578,Т-12-Р3-1578_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-1581,Т-12-Р3-1581_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-1690,Т-12-Р3-1690_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-1783,Т-12-Р3-1783_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-1985,Т-12-Р3-1985_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-2035,Т-12-Р3-2035_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-2036,Т-12-Р3-2036_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-2194,Т-12-Р3-2194_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-2245,Т-12-Р3-2245_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Т-12-Р3-2250,Т-12-Р3-2250_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-2256,Т-12-Р3-2256_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-2365,Т-12-Р3-2365_orig.jpg,Миска,миска,Керамика,ceramic,Целый,whole,unknown,unknown,True,False,False,False
Т-12-Р3-2642,Т-12-Р3-2642_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-2647,Т-12-Р3-2647_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-2658,Т-12-Р3-2658_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-2659,Т-12-Р3-2659_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-2660,Т-12-Р3-2660_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р3-2937,Т-12-Р3-2937_orig.jpg,Миска,миска,Керамика,ceramic,Целый,whole,unknown,unknown,True,False,False,False
Т-12-Р4-1075,Т-12-Р4-1075_orig.jpg,Крышка,крышка,Керамика,ceramic,Целый,whole,lid,lid,False,False,False,False
Т-12-Р4-1084,Т-12-Р4-1084_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Т-12-Р4-1086,Т-12-Р4-1086_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Т-12-Р4-1097,Т-12-Р4-1097_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Т-12-Р4-1102,Т-12-Р4-1102_orig.jpg,Миска,миска,Керамика,ceramic,Целый,whole,unknown,unknown,True,False,False,False
Т-12-Р4-1107,Т-12-Р4-1107_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р4-1118,Т-12-Р4-1118_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р4-1122,Т-12-Р4-1122_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Т-12-Р4-1123,Т-12-Р4-1123_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Т-12-Р4-1124,Т-12-Р4-1124_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Т-12-Р4-1137,Т-12-Р4-1137_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Т-12-Р4-1141,Т-12-Р4-1141_orig.jpg,Крышка,крышка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Т-12-Р4-1150,Т-12-Р4-1150_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Т-12-Р4-1152,Т-12-Р4-1152_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Т-12-Р4-1161,Т-12-Р4-1161_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Т-12-Р4-1162,Т-12-Р4-1162_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Т-12-Р4-1177,Т-12-Р4-1177_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Т-12-Р4-1203,Т-12-Р4-1203_orig.jpg,Крышка,крышка,Фарфор,porcelain,Целый,whole,lid,lid,False,False,False,False
Т-12-Р4-1204,Т-12-Р4-1204_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,base,base,False,False,False,False
Т-12-Р4-1205,Т-12-Р4-1205_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Т-12-Р4-1207,Т-12-Р4-1207_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Т-12-Р4-1210,Т-12-Р4-1210_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,base,base,False,False,False,False
Т-12-Р4-1211,Т-12-Р4-1211_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Т-12-Р4-1218,Т-12-Р4-1218_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,base,base,False,False,False,False
Т-12-Р4-1224,Т-12-Р4-1224_orig.jpg,Крышка,крышка,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Т-12-Р4-1245,Т-12-Р4-1245_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
Т-12-Р4-1246,Т-12-Р4-1246_orig.jpg,Крышка,крышка,Фаянс,faience,Фрагмент,fragment,lid,lid,False,False,False,False
ВО-1л58-2017-0011,ВО-1л58-2017-0011_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0012,ВО-1л58-2017-0012_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0013,ВО-1л58-2017-0013_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0014,ВО-1л58-2017-0014_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0015,ВО-1л58-2017-0015_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0016,ВО-1л58-2017-0016_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0017,ВО-1л58-2017-0017_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
ВО-1л58-2017-0018,ВО-1л58-2017-0018_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0019,ВО-1л58-2017-0019_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0020,ВО-1л58-2017-0020_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0022,ВО-1л58-2017-0022_orig.jpg,Плитка,плитка,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0036,ВО-1л58-2017-0036_orig.jpg,Тарелка/блюдо,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,True,False
ВО-1л58-2017-0038,ВО-1л58-2017-0038_orig.jpg,Тарелка/блюдо,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,True,False
ВО-1л58-2017-0047,ВО-1л58-2017-0047_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
ВО-1л58-2017-0053,ВО-1л58-2017-0053_orig.jpg,Крышка,крышка,Фаянс,faience,Фрагмент,fragment,lid,lid,False,False,False,False
ВО-1л58-2017-0055,ВО-1л58-2017-0055_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
ВО-1л58-2017-0056,ВО-1л58-2017-0056_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
